Main_Category,Course_Title,Description,Course_Content,Lecturers_name
Marketing,Storytelling: Learn The Power of Storytelling,"Learn the Art of Storytelling and how to make people care about products, brands, and causes",Crafting Stories for Advertising Campaigns. Building story through narrative. Triggering emotional responses,Brand Jam
Marketing,Storytelling For Small Business Marketing,How To Grow Your Small Business By Telling Stories,"Use stories as a marketing tool to get more clients, not as a source of light entertainment. Understand why some stories help build your business (and some actually sabotage your success). Tell a story that's perfect for your purpose and your occasion (rather than try to fit an all-purpose story to everything you do)",Cathy Goodwin
Marketing,Storytelling Masterclass - Business Storytelling for Leaders,"Learn the Art and Science of Storytelling to influence, persuade and inspire others with step by step practical sessions","Learn all the secrets of the most powerful form of communication at work -  Storytelling.. How does storytelling get processed inside your brain. Learn the Neuroscience of Storytelling.. Learn how to use storytelling in business to increase the impact of your communications and your ability to persuade, influence and inspire others.",Dr. Mathew Thomas
Marketing,Become a Digital Nomad: Master the Travel Lifestyle,A step-by-step guide to living your best life traveling and providing your value by doing what you love.,"All the ways to make income as a Digital Nomad. Specific jobs, employers, and websites to kick-start your income streams. Considering Airbnb, Hostels, Couchsurfing, House-sitting, Co-living, and Work-trade",Douglas Butner
Marketing,"Digital Nomad Bootcamp: Work From Anywhere, On Your Terms","It's Time YOU Decided What You Earned, Where You Work, And How Long You Travel For","How to build an online business that generates PASSIVE income, day and night.. The business will be based around something you LOVE, or know a lot about (or can LEARN a lot about). You will decide how much you earn, and how often to work so you're in control of how fast it grows",Stefan Zugor
Marketing,How To Get A Digital Nomad Visa & Be FREE,Learn how to navigate the complexities of applying and obtaining a digital nomad visa,Identify The Critical Requirements Needed For A Successful Application. Learn And Follow A Proven And Highly Successful Process To Get Approval Of Your Application. Understand The Factual Requirements That Is Highly Confusing When Trying To Research Yourself,Matt You
Marketing,Becoming A Digital Nomad,Master Online Marketing and Live a Location-Independent Lifestyle,what it means to be a digital nomad. tools to successfully build an online profession. pros and cons of an online profession,David Taylor
Marketing,Your Digital Nomad Lifestyle Guide,The Digital Nomad Mastery,"A project manager plans, organizes, leads, and controls a project, ensuring it meets goals, budget, schedule, and quality requirements.. Monthly basis, learn as you go!. No risk! All reward!",Adem Tarhan
Marketing,Digital Nomad the complete course for freedom life,Freedom and simple life with online business in country of your choice,Define the concept. Understand the lifestyle. My experience as a Digital Nomad,Nicolas Forgue
Marketing,Marketing With The Stars - Using Astrology,Using Your Astro Natal Chart,Review your Astrological Natal Chart. Understand Your Trilogy Planets. How to attract your tribe based on your Trilogy Planets,Ciara Longman
Marketing,Becoming a Beautypreneur: Part 4,Consumer Psychology,Consumer psychology theories. Application of theories in practice. Client profiling,European Wellness Aesthetic Academy
Marketing,Mastering Marketing Psychology for Conversion Optimisation,"Unlock the power of 40+ human biases, drawing from extensive research, experiments, and neuropsychology studies.","Learn cutting-edge marketing psychology with one of the most awarded digital marketing agencies within the UK. From fear, reciprocity and diminished sensitivity, to obedience, learn to leverage 40+ human biases to influence the behaviour of your audience online. Learn how to use consumer psychology to drive more sales, engagement and loyalty",Constantin Singureanu
Marketing,Event Planning 101: Beginners Course in Event Management,Everything and anything you need to learn about becoming an event planner,Learn HOW TO plan a successful event. Learn HOW TO pitch an event to the perfect tune. Learn HOW TO effectively plan behind-the-scenes logistics,Amira Tomiris Akhmetova
Marketing,Strategic Event Planning Business,"Ways to measure event success, How to plan events, Tips to manage event budget, How to ensure your guest are safe etc",How to start an event planning business. How to plan an event. The top skills of successful event planners and managers,Eric Yeboah
Marketing,Global Event Management,Introduction of various concepts related to sports event management & mega event execution,Understand the historical development of sports event. Different types of sports events. Different types of venues,SPORiT.MatchPoint Lab
Marketing,How to become an event manager,"Events course for those who want to know what event managers do, the jobs & roles that exist & getting started in events","About the world of events, the events industry and how it works. About the types, categories and range of events that exist. What types of organisations and individuals run events and therefore where the job opportunities may exist.","Chris Powell, The Event Expert"
Marketing,How to Run Successful Events: Management Planning Marketing,Certificate Crash Course,How to plan events.. Contract & procurement.. Event marketing and sponsorship.,Ahilan Chandran
Marketing,Learn how to organise a sustainable event,Learn how to organise a green event from inception to completion,make their event or festival more sustainable. evaluate and implement the different elements of an environmental plan for their event,Jarno Stegeman
Marketing,Foundations Of Starting Your Coaching Business,The Essentials You Need To Launch Your Coaching Business The Right Way!,Get clear on your goals that naturally motivate you.. Define a business model to pursue your business activities. Identify the people you want to serve as a coach,Ekrem Gencaslan
Marketing,How to Get More Clients for Your Consulting Business,The fundamental course for independent professionals to create a marketing plan and put it into action,Learn the process behind building and marketing a successful consulting business . The importance of focusing your business on niche marketing. Learn how to get new clients and keep them loyal,Lenard Martini
Marketing,The Complete Master Class On Starting A Consulting Business,"Starting a consulting business is easy to do and very rewarding! Work from home, help people, and get paid","Learn From A Top Rated Instructor Who Has Been Teaching On Udemy Since 2013 and Taught Over 100,000 Students!. Establish a Plan. Pros and Cons","Chris Benjamin, MBA & CFO"
Marketing,A Guide to Professional Consulting - Part One,This course introduces the student to the world of professional consulting and the many options available for them.,Understand what skills and experience are required to become a professional consultant. Have insights as to what consulting disciplines best meet the student's skillsets. Have a better understanding as to what they can charge for their consulting services and how to ensure that their engagement expenses are covered,Dan Grijzenhout
Marketing,Hypnotherapy Business Building System,"Everything you need to start your hypnosis business (including client contracts, website layout, pricing & systems)",How to start a hypnosis business. How to use client contracts. How to price their hypnosis sessions/packages,Scott Jansen
Marketing,Build a Profitable & Rewarding Sports Coaching Business,"A step by step guide to developing your coaching skills & knowledge, then establishing an innovative coaching business.",Identify opportunities to become a Sports Entrepreneur. Decide on appropriate coaching qualifications. Decide on which form their sports coaching business will take,Steve Pinner
Marketing,How To Build Your Own Coaching Business Online,"You'll Discover The Ways To Start Your Own Coaching Business, The Tools And Mindset Needed, And How To Promote It!",Learn all the various ways you can create and launch a coaching business online.. How to chose a coaching style and how to use multiple coaching styles in your business.. Learn how to promote your coaching business online.,Mark Sumpter
Marketing,Competitive Analysis and Research,How to do Competitor Analysis and Research for business success!,Conducting Company Competitor Analysis. Conducting Competitor Customer Analysis. Conducting Competitor Product Analysis,Omar Khan
Marketing,How to moderate a focus group.,A simple and easy-to-follow guide to effectively moderating focus groups.,A collection of skills to help you effectively moderate a focus group.,Daniel Berkal
Marketing,Market Segmentation - Splitting Customers in Segments,Setting market objectives and strategies,Preparing for market segmentation. Scope of Segmentation. Portraying how a market works and identify decision-makers,Management Study Guide
Marketing,Focus Groups,Focus groups serve as an important tool to gather information for qualitative research.,Explain What are Focus Groups. List the Objectives of Focus Group. List the Advantages and Disadvantages of Focus Group,Management Study Guide
Marketing,"Market Research | Market Dynamics, Estimation & Forecasting","Market Research Fundamentals Training covering all aspects of understanding dynamic nature of market, tools and resource","Understanding Market Research Fundamentals: Learners should grasp the foundational concepts of market research, including its purpose, importance, and methods. Analyzing Market Dynamics: Students should be able to identify and analyze factors that influence market behavior like consumer trends, competitor actions etc.. Conducting Market Surveys and Data Collection: You will learn to design and implement effective market surveys, collect data, and use different data sources",Dr. Vijesh Jain
Marketing,Market Analysis For Procurement And Category Management,Three videos providing 90 minutes of comprehensive instruction and learning related to Market Analysis,Market analysis skills and techniques. Why do we analyse the marketplace in procurement?. When do we perform the analysis?,Warren Kozera
Marketing,Market Research Automation with AI,"Learn how to automate market research with AgentGPT, FlowGPT, ChatGPT, Poe, Lumina Chat, Bard, Altero AI, and Julius AI","Case studies: conducting market research for social media marketing agency, E-commerce brand, and SaaS. Learn how to conduct market research for agency using FlowGPT & Plus Docs. Learn how to conduct market research for E-Commerce using AgentGPT & Ecom Hunt",Christ Raharja
Lifestyle,Watercolor Course Paint this Window Seascape,Project - Create a lovely Watercolor Painting your very first time. Step by step Artist guided Seascape Window scene.,"Complete this ""Looking through the Window"" Watercolor Scene step by step.. Creative Fun and enjoyment of watercolors. Learn what materials to use for basic watercolor . Learn to Sketch, use a light color wash, and add fine details on a seascape watercolor painting.",Kellie Chasse
Lifestyle,"Loose Watercolor Painting ""Sailing Boat Low Tide""",Join me and explore the possibilities of loose watercolour painting.  Take the stress out of painting and relax .,know how to plan your painting before you start. learn to capture clouds with simple brush strokes more confidently. You will understand how to mix colour simply and effectively,Patrick Ley-Greaves
Lifestyle,Creative Watercolours Beginners,Be inspired with watercolours and learn how to create wonderful special texture effects in watercolour painting.,By the end of this course you will understand how to use several techniques in watercolour that allow you to get really creative with your paintings .. You will gain confidence in your creative ability.. You will be inspired to experiment more with your watercolours.,Deborah Burrow
Lifestyle,Art School for Beginners: Draw & Paint 14 Cool Animals,Young Artists Will Learn How to Draw and Watercolor Paint 14 Animals Step-By-Step. Designed for Beginners of All Ages.,"Create 14 Magnificent Watercolor Paintings.. Participate in an activity that cultivates critical thinking skills, develops hand-eye coordination, and encourages self-expression.. Apply the knowledge gained in this course to create unique masterpieces.",Em Winn
Lifestyle,Relaxing PAINT EFFECTS in watercolor for FUN & to add DRAMA.,"Watercolour SPECIAL effects make your work STAND OUT. What to use, how to do it &amp; where to use it. Easy to follow.",Get more fun and enjoyment out of your watercolour painting. Make your watercolour paintings stand out from the crowd.. Give drama to your watercolour paintings.,Nicola A Blakemore
Lifestyle,Mixed Media Masterclass,A collection of techniques that will boost your Mixed Media knowledge.,Be able to try out new and different techniques for their mixed media projects. Incorporate new ideas in their mixed media projects,Doris Charest
Lifestyle,The Art of Painting Beyond Technique,Groundbreaking ideas to refine and inspire your artistic vision.,New contemporary ideas about painting. Learn how to convey emotion through the work.. How to create powerful and exciting images. Ways to keep painting from your right brain.. Understanding realism and abstraction for painting,Nancy Reyner
Lifestyle,Add WOW to Your Paintings!,Learn to Paint with Confidence & Greatly Improve Your Paintings. Any Medium or Style will Benefit.,Painting techniques rarely taught in art schools to add exciting visual movement to your images.. Move your painting to the next level.. Learn how to bring more attention to your paintings.,Nancy Reyner
Lifestyle,Creative Alcohol Ink Dragonfly Painting Steps Dots and Fun!,Create a Whimsical Dragonfly painting on Yupo Paper. Get creative and have fun creating art using Alcohol Inks.,Understand  how inks work and how to use them to create a whimsy Dragonfly painting.. Learn about Alcohol Ink and Yupo paper.. Make perfect circles/dots with Inks,Kellie Chasse
Lifestyle,Painting in Gouache - a complete guide,Discover the freedom and flexibility of painting and sketching in gouache!,How to paint in gouache. A beginners course in gouache,Andy Walker
Lifestyle,A beginners guide to painting your home like a pro,Painting tips and techniques for the home owner,"Learn all the tricks and techniques professional painters use to paint homes. At the end of this course, You will learn how to; prepare an area before painting it, roll out and cut in with a brush properly, use the right tools and how to dry wall and sand with ease. All the techniques taught within this instructional are easy to learn, retain and maintain. ",Justin Kolacinski
Lifestyle,Beginner Alcohol Ink Yupo Sunset Learn to Paint Easy Steps,Easy Steps to Paint and control Alcohol Inks. Create a stormy sunset painting on tile and Yupo Paper.,Work quickly with Alcohol Inks using a wet in wet technique. . Play with the differences on tile vs Yupo paper.. Pour and blend colors wet in wet to create smooth backgrounds.,Kellie Chasse
Lifestyle,Basic Principles of Drawing People from Imagination,Learn how to translate people and places from your mind into lively scenes on a page,Learn how to translate people and places from your mind into lively scenes on a page. Illustrate detailed scenes filled with realistic characters using just a pencil and your imagination. Learn step-by-step how to draw realistic human figures in action,Tom Fox
Lifestyle,How to Draw the Head I Face Figure Drawing Anatomy Course,Drawing a Person Step by Step -  Face - The Easy Way I Human body figure,How to Draw a Head. How to Draw a Person. How to Draw a Human,Enrique Plazola. Artem Dulub
Lifestyle,How to Draw Hands - Hand Figure Drawing Anatomy Course,How to Draw People - The Easy Way I Human body,How to Draw. How to Draw Hands. How to Draw People,Enrique Plazola. Artem Dulub
Lifestyle,Complete Beginner's Guide to Anatomy and Figure Drawing pt 2,"Body Types, Variety and Style",To develop your own personal style. Students will learn to draw a variety body types. You will learn to covert simple shapes into figures,Rich Graysonn
Lifestyle,How to Draw a Torso - Figure Drawing Anatomy Course,Drawing the Human Body Figure,How to Draw a Torso. How to Draw a Person. How to Draw,Enrique Plazola. Artem Dulub
Lifestyle,Acrylic Pouring/Fluid Art for Beginners,Have fun creating amazing artwork with acrylic pouring/fluid art,All the tools and knowledge needed to get started creating beautiful acrylic pours. How to create cells without needing to use silicone. Paint consistency and density including how important this is for acrylic pouring success!,Isha Knill
Lifestyle,From Acrylics To Oil Painting in 5 Easy Steps,How to use acrylic paints to make your step into stunning oil painting easier and more rewarding.,To learn how to move into oil painting with confidence.. To develop a helpful method to make oil painting easier for beginners.. To speed up the oil painting process without losing impact.,Malcolm Dewey
Lifestyle,Intermediate Fluid Art Techniques with Chameleon Jones,Chameleon Cells and Tortoise Cells,Intermediate Fluid Art Techniques including Chameleon Cells and Tortoise Cells,Ali Saren
Lifestyle,Acrylic Painting for Beginners: Dreamy Stories Told w. Paint,"Learn how to imagine, draw, and paint with acrylics amazing paintings in easy steps. Art for kids and beginners.","The basic acrylic toolkit to get you started | How to create a stay-wet palette to prevent acrylics from drying up. Painting process step-by-step | How to paint in layers | Creating smooth color gradients | Creating depth in paintings. How to find new painting ideas | Imagination-freeing, inspiration-driving exercises | Composition tips and tricks",Aga K.
Lifestyle,The Joy Of Acrylic Painting: Morning Sunrise,Innovative acrylic painting,The satisfaction of completing an acrylic painting and the confidence to continue further,Frosty Rankin
Lifestyle,Learn to Paint This Textured Abstract Art Painting,Create Abstract Art - Guided Class,How to paint a textured acrylic painting step-by-step,KR Moehr
Lifestyle,ACRYLIC FLOW GEODES Acrylic Abstract Painting for Beginners,Learn to create fun and beautiful abstract geodes in under an hour with acrylic paint,Create a professional looking acrylic abstract painting in under an hour. Understand acrylic mediums and how to confidently use them in your painting. How to plan your acrylic fluid paintings,Shanna Cramer
Lifestyle,STRESS BUSTER. Urban sketch the people in a boring meeting?,Learn a simple formula for putting people in your pictures AND gain more confidence for sketching in public,Discover an easier way to sketch people.. Learn the basic to draw different postures for variety.. Get to grips with the measurements of the human body.,Nicola A Blakemore
Lifestyle,Alcohol Based Ink Markers: Food Drawing and Illustration,Learn alcohol-based ink markers coloring techniques and tips. Start from sketching to realistic illustration.,How to draw realistic food using ink markers.. Basic techniques and tips for drawing and coloring with ink markers.. How to show light and shade with ink markers.,Maha Atef
Lifestyle,From Sketch to Beautiful Illustrations - The Easiest Method,Learn to how to make your sketches beautiful using Inkscape and only your mouse and keyboard!.,How to transform a pen and paper sketch into a beautiful finished illustration. The techniques to render anything in the free vector software Inkscape. How to use Inkscape to illustrate pretty much anything,Martin Belvisi
Lifestyle,Master Marker sketching From Scratch,Learn to sketch like professional product designers,The ability to sketch like designers and expand their ability to show off to display ideas professionally. High speed and ability to use inking pens. Use the marker in the render of sketches,mahmoud Talaat
Lifestyle,The Essentials of Everyday Sketching Architecture,"Sketching, Watercolor Sketching, Travel Sketching, Abstract Art, Drawing",How we see Buildings for urban sketching.. Architecture Elements for everyday sketching.. Defining Building material while drawing.,Grade Notes
Lifestyle,Traveler's Urban Sketchbook 4: Adding Watercolors,"Create and paint a thematic series of sketches while traveling with Santa Fe, New Mexico as the featured location.",Create and paint a thematic series of sketches that represents a place you have traveled to using photographs or sketching live.. Create finished sketches with ink pens that come to life when watercolor is applied.. This course is a two for one since it includes sketching and beginning watercolor lectures.,Marilee Nielsen
Lifestyle,Easy still life oil painting,Simple approach to mastering the media,"Simple approach to still life oil painting. Including composition tips, colour mixing, painting from scratch to detail.",Jurga Alminiene
Lifestyle,"Start Oil painting seascape, sky, clouds & flying bird","How to start oil painting and creating realistic seascape, sea waves, sky clouds and a flying seagull with every detail",How to start oil painting. How to prepare canvas for painting. What are different types of brushes and what are their uses and how to clean them.,Goutami Mishra
Lifestyle,Learn how to paint EVERYTHING,The magic of painting: simple techniques for stunning artworks in oil or acrylic,Mastering the basic techniques of painting. Being able to capture the likeness of an animal from a photographic reference. Mastering color mixing to achieve desired colors and create subtle transitions between shades.,Tristan Saint-Michel
Lifestyle,Learn to Paint Pets with Oil Paint - Pet Portrait Tutorial,Learn the tips and tricks of painting pets from a full-time artist,"Learn what brushes, paint, and equipment you will need. Learn about colour theory and colour mixing. Learn how to paint a pet's nose, eyes, and fur",Ashley Bunting
Lifestyle,Learn Oil Painting - Paint-a-long,Milky Way over the Beach,Learn to create a night scene landscape painting featuring the ocean waves and beach.. Create a milky way/galaxy. Gain a knowledge in oil painting and the many supplies it comes with,Addison Kanoelani
Lifestyle,The Ultimate Classical Art Course - Painting the Mona Lisa,Copying the masters - a deep dive into classical portraiture. Learn to paint like Leonardo da Vinci!,Understand the fundamentals of oil painting. Draw a value sketch with charcoal and white chalk. Transfer a drawing onto a canvas using a photo reference,Emily Macduff
Lifestyle,Oil and Acrylic Painting Projects,Learn to paint confidently using the M3 Method Of Painting!,M3 Method of Painting that simplifies painting process and gives an easy to follow sequence of steps. Oil Painting Techniques. Acrylic Painting Techniques,Mandar Marathe
Lifestyle,How to Use Water-Soluble Graphite - 6 Course Drawing Bundle!,Learn how to use Aquarelle Graphite Pencils to draw pictures then wet them to create stunning effects. 6 Courses in 1!,How To Use Water-Soluble Graphite Pencils. How to create depth using multiple graphite tones. How to draw and shade a variety of subjects,Colin Bradley School of Art
Lifestyle,How to Draw Attractive Female Faces I Heads Pencil Drawing,Drawing for Beginners,How to Draw Female Faces. How to Draw Attractive Female Faces. How to Draw Female Faces for Beginners,Enrique Plazola. Artem Dulub
Lifestyle,Masterclass of Loomis and Bargue: Facial and Figure Drawing,Using this method to draw facial features and figure structures,"Understand the Loomis method and how to accurately divide the human face into proportions. Learn how to draw each facial feature including eyes, nose, lips, and ears from different angles and positions. Master how to use hatching and shading techniques to create depth and dimension in your drawings",Ava Moradi
Lifestyle,Mastering the science of making realistic portraits,Making it easy for anyone to draw and shade a realistic face/Simplified version of drawing,How to draw face. How to draw realistic face. How to draw portrait,Parshwika bhandari
Lifestyle,How to Shade Anything I Pencil drawing I Sketching,Drawing for Beginners,How to Draw : Shading for Beginners. How to Shade anything - Drawing 101. How to Shade Anything for Beginners,Enrique Plazola. Artem Dulub
Lifestyle,Complete Pencil Drawing & Techniques for Beginners,How to draw from beginner to advanced level,Basics of drawing. Different tools and materials used for drawing. The fundamentals of hatching,Ava Moradi
Lifestyle,Graphite Pencil Drawing for the Advanced Beginner,Drawing and Texturing a Beautiful Dog Portrait,Recreate a photo of a dog using graphite pencil.. Learn and use measuring techniques for scaling up in size and ensuring drawing accuracy.. Create animal textures and values with graphite pencils.,Diane Flick
Lifestyle,"Indian Bridal Makeup Masterclass, Professional Make-up","Professional Bridal Makeup on Brides with Colorful Wedding Dresses , Latest Eye-Makeup Techniques & Bride Consultation!",Bride Consultation: How to encounter a bride and meet her expectations on her big day. Trial Makeup appointment : How to proceed and plan the wedding day successfully ahead. 3 Different Bridal Makeup Looks : Learn the most popular Eye Makeup Techniques of all times,Hajar Beauty Academy
Lifestyle,"Bridal Makeup and Bridal Hairstyle Masterclass, Wedding","How to apply professional Bridal Makeup and Bridal Hairstyles,different Models, face shape,eye color, hair color, length","Bridal Makeup: Learn how to apply 4 different timeless bridal Makeup looks ( Eye Makeup techniques, Flawless , Highlight & Contour..etc. demo on 3 Models). Bridal Hairstyling: Style 4 different bridal inspired easy & quick Hairstyles (simple bridal updos on short ,long,thick & thin hair) ( beginner friendly). Hairstyling Basics : Get to know the tools ,products & how to blowdry, section out hair & curl hair professionally",Hajar Beauty Academy
Lifestyle,"Makeup Theory:  What, Why and How",Too many makeup courses teach you to do make up. But do you know why it is being done like that?,What should you have in a basic make-up kit. Different types of make up brushes and what they are used for. The difference between colour correctors & concealers,Sandra Megit
Lifestyle,Henna Brow Tinting Training for Beginners & Professionals,Learn the new popular Henna Brow Tinting Step by Step on Yourself & Clients!,Introduction to Henna: What is Henna; Where is it from?; How is it used?; What can you achieve?.. etc.. Learn the Henna Brow Application step by step on yourself and clients : Prepare Brows;Determine ideal shape of brows; Apply Henna on Brows etc.. Aftercare of Henna Brows : How to take care of the henna brows to maintain long lasting results,Hajar Beauty Academy
Lifestyle,"Makeup Artistry Masterclass , Online Makeup Course Part 2","Learn popular global makeup techniques on different models with different skin types, skin colors, eye & face shapes","Popular Global Makeup Techniques : Cut-Crease Eyes, Smokey Eyeliner , ""Foxy"" Eyes , Indian/Western Bridal etc.. Eyeliner of all kinds on different Eye Shapes : Winged Eyeliner on Hooded Eyes & Monolids. Editorial Makeup : Learn how to work with colorful eyeshadows, pearls & gemstones on body & face!",Hajar Beauty Academy
Lifestyle,Unique BROW LIFT/BROW LAMINATION (brow hair re-modeling),"Emerging new treatment of brow lift, accredited certificate possibility","How to reshape the eyebrows. how to use brow lamination products, so that the hairs stay in their new place. how to colour/tint the eyebrows",Kristina Bagrova
Lifestyle,"Fundaments of permanent makeup- Brows, Eyeliner, Lips","If you're starting from 0 in permanent makeup. Brows hair by hair, Classic eyeliner, Lip contour and full lip color",Fundamental PMU course. Eyebrows hair by hair and powder. Lips contour and full lips,Kristina Bagrova
Lifestyle,Masterclass for Artisan Skincare Entrepreneurs,Create and Launch your own Retail-Ready Natural Skincare Brand,"Learn how to create 21 of our best-selling, retail-ready skincare recipes. Learn how to create waterless recipes and preservative-free recipes. Learn about raw and vegan ingredients knowledge",Natalie Cascella
Lifestyle,Secrets to Perfect Skin - Anti Age and Blemish Free Skincare,"A great skincare routine should prevent spots & wrinkles. Learn simple, cheap & quick techniques for beautiful skin",Apply skincare products correctly and transform your skin. Learn tips and tricks to avoid unnecessary money and time on skincare. Develop beautiful spot free and youthful skin,CRFT Productions
Lifestyle,LED Light Therapy Training Course - beginners to advanced,"Red Light Therapy, Blue Light Therapy, Phototherapy Light-emitting diode therapy, LED skin rejuvenation, Near-infrared",Understand the demand for skin rejuvenation treatments and the role of energy-based technologies in meeting this demand.. Explain the principles and mechanisms behind LED light therapy and its historical development.. Comprehend how LED light therapy works on a cellular level to benefit the skin.,Sarah Leanne
Lifestyle,Diamond Microdermabrasion,"Learn how the diamond microdermabrasion helps in reducing post acne scars, signs of ageing and cleans the pores","What is diamond microdermabrasion and how does it work. Results, Indications and contraindications. All about microdermabrasion device",Ewelina Frankowska
Lifestyle,Accredited Basic Facial Course for Aestheticians,This course will teach you the complete basic facial treatment procedures.,"Health, safety & hygiene. Consulting techniques. Contradictions",Beautipearl Co Training Academy
Lifestyle,Radio Frequency Skin Tightening,The course is made for aestheticians that will teach you how to provide Radio Frequency body treatment to your clients,Aestheticians course: Radio frequency treatment,Yuliya Tkachenko
Lifestyle,Nail Art - Mix Design,For all who wants to create gorgeous nails designs,"Decorate Nails using foil ,pigments , sand dust , glitters and others. Nail Art Techniques , steps, tutorials and equipment knowledge",Gabriela Cismas
Lifestyle,Your Guide To Becoming The Best Nail Tech,You'll learn the basics in all things cosmology from a professional Beauty Instructor,Passing your nail technician's exam,Gina Marie Quinones
Lifestyle,Learn How to Apply Classic manicure with gel polish,Beginner Classic manicure with deep full-coverage,Classic manicure techniques: all the artforms from A to Z. Preparing the nail for the gel coverage. The technique for deep application of gel polish,Svetlana Kupriianova
Lifestyle,Nail Art Course - One Stroke Technique,"You can make beautiful nails with ornamental patterns inspired by nature, with cherry blossoms, roses or colored petals","You will have the opportunity to learn how to make beautiful nail designs, such as lilies, bow, orchids, poppies, roses, butterfly but also other beautiful nail designs with one stroke technique.",Gabriela Cismas
Lifestyle,Accredited Nail Tech Business in a box,Dewy Academy online,"Course goals to empower you to empower you.. Work from home, abroad or in a salon. You choose regardless of gender, ability, race or social status. We advocate for stay at home parents and carers!",DewyLND Dewy Academy
Lifestyle,Floweret Watercolour Nail Art Course,Learn the basic of watercolour nail art - during this course we will cover a variety of floral designs.,Floral watercolour nail art. Understanding watercolour density and perfect viscosity. How to use your watercolour paint in nail designs,Jeany Hattingh
Lifestyle,Free hand nail art,"Suitable for natural and artificial nails, suitable for beginners and advanced level students",Draw nail art designs exactly the way you imagined. Create any nail art without having to use premade designs. Save money by making outstanding manicures yourself instead of going to a nail salon,Julia Tyuleneva
Lifestyle,Give Yourself a Military Haircut,Never go to the barber again: Save time - be thrifty - always look good! Give yourself a haircut from home.,"You will be able to give yourself a good-looking military haircut.. You will have the basic skills to begin experimenting with other types of cuts.. You will be able to cut your hair in the comfort of your home, for free, whenever you'd like!",Ross Zeiger
Lifestyle,Basic Men's Haircuts for Beginners,Learn how to do a full haircut and style by the end of this course,How to do a Basic Mens Haircut from home. Fade the Sides and back.. Trim the Top,Julio Gutierrez
Lifestyle,"Black Hair Care Volume 2: Care, Detangling, and Styling","Tools & Strategy For Evaluating, Caring For, and Styling Type 4 Hair to Increase its Health, Sheen, and Growth", Create a routine for shampoo and conditioning. Select the best shampoo and conditioner. Read labels and recognize harmful chemicals,"MAWMedia Group, LLC"
Lifestyle,Black Hair Care: the Basics of Hair Typing and Growth,"Promoting the growth and health of your hair with knowledge of hair elemental makeup, determining hair type, and tips.",Identify the elements that make up hair.. Describe four hair types and their curl patterns.. Identify the growth phases and important activities of hair care by phase.,"MAWMedia Group, LLC"
Lifestyle,WIGMAKING101 - How to Make Wigs Using Sewing Machine,Make A Wig in 4 Easy Steps,Discover all tools and resources need to make personal wigs or wigs for your business. Learn the WIGMAKING101's signature 4 step process to making wigs. Learn how to make wigs using a home commercial sewing machine,Nekia is BeautyCutright
Lifestyle,Haircuts at Home: Women's One Length Haircut,Learn how to cut your girls hair at home!,You will learn how to trim your hair. Learn how to cut your own bangs. Learn how to curl your hair using a straightener,Bekah Buck
Lifestyle,Systematic Haircutting - Perfect Layers Workshop,RHT-Workshop,Systematic Haircutting - Layered Haircuts for Hairdressers,Marcus Curth
Lifestyle,Getting Started with Makeup: A Beginner's Guide,A guide to using makeup everyday,"Determine your face shape, skin undertone and type of complexion.. Build a makeup kit.. Develop a makeup style.",Mira Metzler
Lifestyle,Nail application in one tone and French,"On the course, you will learn about the basics of working with color coatings and applying them correctly step by step.","On the course, you will learn about the basics of working with color coatings and applying them correctly step by step. You will learn the correct professional application of regular lacquer and gel-lacquer (one tone and French).",Klopotova Nail University
Lifestyle,Cosmetic formulations,Unlocking the Secrets of Cosmetics Formulation: From Ingredients to Your Own Brand,Understand the key terms and concepts in the field of cosmetics formulation.. Explore different cosmetics tests and their significance in product development.. Classify raw materials used in cosmetics and their roles in formulations.,Salam Kanaan
Lifestyle,A Beginner's Guide to formulating Sunscreen,cosmetics formulation,Understanding the Science of Sun Protection. Mastering Formulation Techniques. Writing sunscreen formula,Salam Kanaan
Lifestyle,EASY HOMEMADE COSMETICS IN YOUR KITCHEN,Learn to make homemade cosmetics easily and simply,Make your own  cosmetics in your kitchen with simple materials  that we can easily found and with tools that will find in our kitchen.. learn how to make face mask with red clay. learn how to make serum,Maria Nikolaidou
Lifestyle,Cosmetics and cosmeceutical science,Skin care products,Cosmetics science and cosmeceuticals. Different types of cosmetics formulations. Skin anatomy and understanding different skin types,Salam Kanaan
Lifestyle,Lead Your Salon With Intention,"Condition your mind for success, set goals that inspire you, make plans that motivate you.",How to be intentional to create your dream salon.. How to set goals that inspire you.. The steps you need to take to make it all come true.,Toni Cunningham
Lifestyle,Forensic Healing Essentials Energy Healing Course,Learn how Forensic Healing can advance your self healing journey or healing career,Learn the basics of energy healing based on Forensic Healing to find the causes of all conditions and life problems. Learn the basics of profiling a person and find their negative life pattern and the age it was embedded. Learn to feel energy and use a biofeedback mechanism to obtain relevant information for healing,Marisa Russo
Lifestyle,AtaanaMethod Energy Healer Training: Part 1,"Learn about Energy Healing, Chakras, Crystals and how to heal yourself and others",Energy Work as a profession. Doing Energy Work on oneself and others. Working with Energies,Ataana Badilli
Lifestyle,"Positive Thinking for Self-Love, Worth, Healing & Happiness",Turn negative thoughts into healing ones! Effective& detailed explanations. Positive Thinking Energy Healing Certificate,"Obtain an accredited Positive Thought Healing Certificate. Use Positive Thought Healing to improve your life, focus, and energy. Use the techniques for yourself, friends, family, and clients",Melissa Crowhurst
